iter	RMSE
4305	0.02863659743
4306	0.02863333616
4307	0.02862813832
4308	0.02862106272
4309	0.02861345135
4310	0.02859826709
4311	0.02858948583
4312	0.02858524659
4313	0.02857572995
4314	0.02857016562
4315	0.02856612226
4316	0.02856391832
4317	0.02855811807
4318	0.02854969012
4319	0.02854620428
4320	0.02854166939
4321	0.02852326547
4322	0.02851061957
4323	0.02850113545
4324	0.02849656427
4325	0.0284959198
4326	0.02849486068
4327	0.02848855735
4328	0.02847214323
4329	0.02847124279
4330	0.02847054215
4331	0.02846568773
4332	0.02845864741
4333	0.02845779178
4334	0.02844999504
4335	0.02844417282
4336	0.02843441493
4337	0.02843366538
4338	0.02843282049
4339	0.02842667766
4340	0.0284236596
4341	0.02841174323
4342	0.02840278931
4343	0.02839977196
4344	0.02838888363
4345	0.02837469645
4346	0.02837390246
4347	0.02837314915
4348	0.02836093906
4349	0.02835242594
4350	0.02834782097
4351	0.02834610882
4352	0.02833634236
4353	0.02832023815
4354	0.02831740105
4355	0.02830206276
4356	0.02829507325
4357	0.02829185512
4358	0.02827716359
4359	0.0282729737
4360	0.02826120717
4361	0.02824904358
4362	0.02824799405
4363	0.0282472325
4364	0.02824119877
4365	0.02823744916
4366	0.02823668771
4367	0.02822515285
4368	0.02821741803
4369	0.02821659928
4370	0.02820833021
4371	0.02820514151
4372	0.02819752811
4373	0.02819239693
4374	0.02818296188
4375	0.02816810088
4376	0.02815576176
4377	0.02815486476
4378	0.02814558042
4379	0.02813905289
4380	0.02812548377
4381	0.02811345895
4382	0.02811044594
4383	0.02809685591
4384	0.02809094038
4385	0.02808022425
4386	0.02806981372
4387	0.02806885819
4388	0.0280508943
4389	0.0280454239
4390	0.02803539621
4391	0.02803220495
4392	0.02802161211
4393	0.02802084516
4394	0.02801852253
4395	0.02801030142
4396	0.02800670184
4397	0.02800036334
4398	0.02799655128
4399	0.02798348951
4400	0.02797445673
4401	0.02797027944
4402	0.02796371128
4403	0.02796276089
4404	0.02795310646
4405	0.02794538269
4406	0.02793212591
4407	0.02792702867
4408	0.02792390161
4409	0.02791767322
4410	0.027911352
4411	0.02791038374
4412	0.0279095796
4413	0.02790255281
4414	0.02789854834
4415	0.02789131893
4416	0.02788305149
4417	0.02788232616
4418	0.02787646045
4419	0.02786741341
4420	0.02786665598
4421	0.02785608169
4422	0.02784935028
4423	0.02784101882
4424	0.02783288038
4425	0.02782068055
4426	0.02781079687
4427	0.02780637821
4428	0.02780229172
4429	0.02779828554
4430	0.02778982104
4431	0.02778682555
4432	0.02777950297
4433	0.0277712794
4434	0.02776133076
4435	0.02775060245
4436	0.02774521913
4437	0.02773752783
4438	0.02772433521
4439	0.02771337214
4440	0.02771269558
4441	0.02769968519
4442	0.02768936408
4443	0.027688281
4444	0.02768190206
4445	0.02766992005
4446	0.02766199581
4447	0.02765479863
4448	0.02764447058
4449	0.02763666118
4450	0.0276336894
4451	0.02762904716
4452	0.02762601712
4453	0.02762384407
4454	0.02760629947
4455	0.02759895403
4456	0.02758617473
4457	0.02758231458
4458	0.02757951103
4459	0.02757578489
4460	0.02756166882
4461	0.02755813036
4462	0.02754969776
4463	0.02754407175
4464	0.02754332881
4465	0.02753015822
4466	0.02751679522
4467	0.02751335733
4468	0.02751210238
4469	0.0275113361
4470	0.02750836251
4471	0.02750015142
4472	0.0274901521
4473	0.02748926597
4474	0.02747746212
4475	0.02746619428
4476	0.02746422204
4477	0.02745755702
4478	0.02745672546
4479	0.02744959554
4480	0.02744757386
4481	0.02743515934
4482	0.02742503909
4483	0.02742415033
4484	0.02742057618
4485	0.02740786992
4486	0.0273993465
4487	0.02739206068
4488	0.02737998786
4489	0.02737782767
4490	0.02736526246
4491	0.02735513615
4492	0.02734305033
4493	0.02733048581
4494	0.02732473809
4495	0.02732029641
4496	0.02730854167
4497	0.02730097067
4498	0.02728759682
4499	0.02727309809
4500	0.02727236643
4501	0.02725719172
4502	0.02725452385
4503	0.0272508775
4504	0.02723905981
4505	0.02723127763
4506	0.02722387152
4507	0.02721996431
4508	0.02720928331
4509	0.02719997921
4510	0.02719461697
4511	0.0271806016
4512	0.02717415315
4513	0.02717342466
4514	0.02716524689
4515	0.02716450049
4516	0.02716081094
4517	0.02716022669
4518	0.02715501868
4519	0.02714301158
4520	0.02713440947
4521	0.0271256948
4522	0.02711271335
4523	0.02710576695
4524	0.0270977053
4525	0.02709286917
4526	0.02709062706
4527	0.02708334005
4528	0.02708072945
4529	0.02708004202
4530	0.02707402201
4531	0.02706770887
4532	0.02704635796
4533	0.02703116137
4534	0.02702036021
4535	0.02701571855
4536	0.02700880482
4537	0.02700519794
4538	0.02699412919
4539	0.02699064633
4540	0.0269865091
4541	0.02697223242
4542	0.02696288879
4543	0.02694899428
4544	0.02693919465
4545	0.02693558482
4546	0.02692321387
4547	0.02691604015
4548	0.0268984514
4549	0.02689766058
4550	0.02688963848
4551	0.0268723329
4552	0.02685543982
4553	0.02684152029
4554	0.0268275465
4555	0.02682526947
4556	0.0268246329
4557	0.02681127139
4558	0.02679776232
4559	0.02679434627
4560	0.02678106406
4561	0.02676414021
4562	0.02675303951
4563	0.02674602196
4564	0.02674290985
4565	0.0267367841
4566	0.02673602474
4567	0.0267213696
4568	0.02671433786
4569	0.02671359435
4570	0.02670618209
4571	0.02670321127
4572	0.02669668116
4573	0.02669160552
4574	0.02667966137
4575	0.02666827151
4576	0.02665796383
4577	0.02665451004
4578	0.02664263354
4579	0.02663530055
4580	0.02661875891
4581	0.02661804842
4582	0.02660855257
4583	0.02659566529
4584	0.02659486561
4585	0.026589384
4586	0.02658051479
4587	0.02657223109
4588	0.02656719412
4589	0.02656638484
4590	0.02656362678
4591	0.02655639583
4592	0.02655566292
4593	0.02655053448
4594	0.0265404191
4595	0.02653968824
4596	0.02653039011
4597	0.0265178606
4598	0.02650555961
4599	0.02649456195
4600	0.02649387198
4601	0.02648045938
4602	0.02647676022
4603	0.02647617031
4604	0.02646589858
4605	0.02646157755
4606	0.02645293978
4607	0.02644537241
4608	0.02644399713
4609	0.02644330649
4610	0.02643280825
4611	0.02642555302
4612	0.02641391198
4613	0.02640310244
4614	0.02640223106
4615	0.02639929887
4616	0.0263987211
4617	0.02639806831
4618	0.02638836576
4619	0.02638514128
4620	0.02638182929
4621	0.02637455107
4622	0.02637380374
4623	0.02636405768
4624	0.02636147056
4625	0.02635469993
4626	0.02634367917
4627	0.02633578228
4628	0.02632434456
4629	0.02631690456
4630	0.02631293414
4631	0.02630185262
4632	0.0262975609
4633	0.02628995625
4634	0.02627874998
4635	0.02626651736
4636	0.02625821318
4637	0.02625560854
4638	0.02624357054
4639	0.02623449598
4640	0.02622819383
4641	0.02622433111
4642	0.02621785175
4643	0.02621114848
4644	0.02621053395
4645	0.02620817222
4646	0.02620650593
4647	0.02620581394
4648	0.02619603479
4649	0.02618393066
4650	0.02617332537
4651	0.02616064487
4652	0.02614469142
4653	0.02614157535
4654	0.02614090371
4655	0.02613680305
4656	0.02612711691
4657	0.02612387364
4658	0.02611836992
4659	0.02611250617
4660	0.02609847515
4661	0.02608780101
4662	0.02607661153
4663	0.02607051667
4664	0.02606632654
4665	0.026055026
4666	0.02604696279
4667	0.02604625918
4668	0.02603934166
4669	0.02603014279
4670	0.02602103925
4671	0.0260145201
4672	0.02600741014
4673	0.02600462633
4674	0.02598389226
4675	0.02597506172
4676	0.02596984922
4677	0.02595756613
4678	0.0259568901
4679	0.02595617191
4680	0.02595529852
4681	0.02595464893
4682	0.02594494074
4683	0.02593846056
4684	0.02593148097
4685	0.02592181932
4686	0.02591439675
4687	0.02590465772
4688	0.02590391339
4689	0.02589786723
4690	0.02588613418
4691	0.02587921509
4692	0.02587174174
4693	0.02586405444
4694	0.0258632037
4695	0.02585246423
4696	0.02584824801
4697	0.02583959267
4698	0.02583013495
4699	0.0258189808
4700	0.0258065288
4701	0.02580597495
4702	0.02579481192
4703	0.0257887773
4704	0.02578298078
4705	0.02577224005
4706	0.02576138658
4707	0.02575448789
4708	0.02575142287
4709	0.02574110369
4710	0.02573311755
4711	0.02571924021
4712	0.0257146767
4713	0.02570807825
4714	0.02570450347
4715	0.02569596415
4716	0.02568939593
4717	0.02568051404
4718	0.02566773265
4719	0.02565748974
4720	0.02565436831
4721	0.02564673545
4722	0.02563835104
4723	0.0256376914
4724	0.02562592102
4725	0.02562142517
4726	0.02560894309
4727	0.02559911992
4728	0.02559427881
4729	0.02558723216
4730	0.02557583907
4731	0.0255710684
4732	0.02556766873
4733	0.02555537104
4734	0.02555173382
4735	0.02555104556
4736	0.02555046952
4737	0.02553831442
4738	0.02553139653
4739	0.02552052887
4740	0.02551830793
4741	0.02551426076
4742	0.02551356735
4743	0.02551290373
4744	0.02550589431
4745	0.02549388321
4746	0.02548817588
4747	0.02548083079
4748	0.02547835366
4749	0.02546692575
4750	0.02545822102
4751	0.02545304569
4752	0.02544909918
4753	0.02544840183
4754	0.02543864697
4755	0.0254299858
4756	0.02542462648
4757	0.02541794577
4758	0.02541723976
4759	0.02541302528
4760	0.02540216578
4761	0.02539571225
4762	0.02539211108
4763	0.02539156037
4764	0.02538523213
4765	0.02538461506
4766	0.02537855753
4767	0.02536562558
4768	0.02536492022
4769	0.02535826779
4770	0.0253439475
4771	0.02533829701
4772	0.02532765344
4773	0.02532351797
4774	0.0253182849
4775	0.02531674332
4776	0.02531612834
4777	0.02531004891
4778	0.02529485093
4779	0.02529426641
4780	0.0252936904
4781	0.02529101159
4782	0.02528063697
4783	0.02527809072
4784	0.02527581796
4785	0.02526581656
4786	0.0252599471
4787	0.02525496281
4788	0.02524125932
4789	0.02522956465
4790	0.02521880015
4791	0.02521022331
4792	0.02519548673
4793	0.02518750725
4794	0.02518678355
4795	0.02518048355
4796	0.02517975997
4797	0.02517550828
4798	0.02516861389
4799	0.02516776505
4800	0.02516705422
4801	0.02515485806
4802	0.02514357757
4803	0.02513971243
4804	0.02513077802
4805	0.02511855675
4806	0.02511397285
4807	0.02510439769
4808	0.02509916447
4809	0.02509859848
4810	0.02508598582
4811	0.02508091274
4812	0.02507220706
4813	0.02506215506
4814	0.02505905797
4815	0.02505074148
4816	0.02504545855
4817	0.02503604196
4818	0.02502521969
4819	0.025016459
4820	0.02501318682
4821	0.02500202938
4822	0.02499189565
4823	0.02498333259
4824	0.02497478225
4825	0.02496435514
4826	0.02495393386
4827	0.02494476432
4828	0.02494417074
4829	0.02493984534
4830	0.02493914238
4831	0.02492750895
4832	0.02492426616
4833	0.02491193596
4834	0.02490624736
4835	0.02489238637
4836	0.02488649476
4837	0.02487945544
4838	0.02487423588
4839	0.02486001779
4840	0.02485944413
4841	0.02484957091
4842	0.02484907415
4843	0.02483688697
4844	0.02483071316
4845	0.02482973132
4846	0.02482139843
4847	0.02482078507
4848	0.0248106277
4849	0.02479802241
4850	0.02479347664
4851	0.02478526487
4852	0.02478434866
4853	0.02477593433
4854	0.02476550483
4855	0.02476013421
4856	0.02474922062
4857	0.02474170072
4858	0.02473832409
4859	0.02473605584
4860	0.02472893746
4861	0.0247204694
4862	0.02471046615
4863	0.0247099019
4864	0.02469991023
4865	0.02469507619
4866	0.02468812262
4867	0.02468260055
4868	0.02468194662
4869	0.02467611302
4870	0.02466990012
4871	0.02465951659
4872	0.02465171953
4873	0.0246493432
4874	0.02464873127
4875	0.02464146144
4876	0.02463096623
4877	0.02462322348
4878	0.02462253703
4879	0.0246216989
4880	0.02461201356
4881	0.02461058507
4882	0.02459868107
4883	0.02458766066
4884	0.02458403952
4885	0.02458312874
4886	0.02458041161
4887	0.02456851767
4888	0.02456191476
4889	0.02456111207
4890	0.02454691154
4891	0.02453300762
4892	0.02452415302
4893	0.02451917049
4894	0.0245096164
4895	0.02450439677
4896	0.02449814562
4897	0.02448817325
4898	0.02448706357
4899	0.02448485997
4900	0.02447136466
4901	0.02446500643
4902	0.02446294248
4903	0.02445262567
4904	0.02444924908
4905	0.02444126819
4906	0.02443691243
4907	0.02443158412
4908	0.02442742369
4909	0.02441951109
4910	0.0244116252
4911	0.02440846373
4912	0.024400259
4913	0.02439615628
4914	0.02439045581
4915	0.02438988829
4916	0.02438251987
4917	0.02437998923
4918	0.02437776973
4919	0.02437027498
4920	0.02436977069
4921	0.02436291284
4922	0.02435988127
4923	0.02435148324
4924	0.02434545891
4925	0.02433781652
4926	0.02433518463
4927	0.0243347182
4928	0.02432781897
4929	0.02431925081
4930	0.02431599899
4931	0.02431284922
4932	0.02431224486
4933	0.0243085182
4934	0.02429890234
4935	0.02429109203
4936	0.02429048545
4937	0.02428356569
4938	0.02427570344
4939	0.02427481835
4940	0.02427021922
4941	0.02426559486
4942	0.02425740844
4943	0.02425666814
4944	0.02424802551
4945	0.02424560733
4946	0.02423818086
4947	0.02423192126
4948	0.02423116725
4949	0.02422505654
4950	0.02421542266
4951	0.02420660854
4952	0.02420342733
4953	0.02419925413
4954	0.02418432281
4955	0.02418154596
4956	0.02418090332
4957	0.02417145622
4958	0.02416069266
4959	0.02415170234
4960	0.02415088297
4961	0.02414620286
4962	0.02413340188
4963	0.02412598577
4964	0.02412009713
4965	0.02411002795
4966	0.02410942333
4967	0.02410681334
4968	0.02410505924
4969	0.02409542835
4970	0.02409468285
4971	0.02409067807
4972	0.02409003442
4973	0.02408069835
4974	0.02407513185
4975	0.02406970952
4976	0.02406439425
4977	0.02405514515
4978	0.0240455965
4979	0.02404472158
4980	0.02403767875
4981	0.02403700899
4982	0.02403022623
4983	0.02402724591
4984	0.02402285467
4985	0.0240224079
4986	0.02401371809
4987	0.02400412801
4988	0.02400035317
4989	0.02398870907
4990	0.02398548279
4991	0.02397694297
4992	0.0239742305
4993	0.0239699231
4994	0.02395885448
4995	0.02395660193
4996	0.02395259259
4997	0.02394668662
4998	0.02393953803
4999	0.02393585068
